type,properties/@id,properties/building,properties/leisure,properties/name,geometry/type,geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/4/0,geometry/coordinates/0/4/1,geometry/coordinates/0/5/0,geometry/coordinates/0/5/1,geometry/coordinates/0/6/0,geometry/coordinates/0/6/1,geometry/coordinates/0/7/0,geometry/coordinates/0/7/1,geometry/coordinates/0/8/0,geometry/coordinates/0/8/1,geometry/coordinates/0/9/0,geometry/coordinates/0/9/1,geometry/coordinates/0/10/0,geometry/coordinates/0/10/1,geometry/coordinates/0/11/0,geometry/coordinates/0/11/1,geometry/coordinates/0/12/0,geometry/coordinates/0/12/1,geometry/coordinates/0/13/0,geometry/coordinates/0/13/1,geometry/coordinates/0/14/0,geometry/coordinates/0/14/1,geometry/coordinates/0/15/0,geometry/coordinates/0/15/1,geometry/coordinates/0/16/0,geometry/coordinates/0/16/1,geometry/coordinates/0/17/0,geometry/coordinates/0/17/1,geometry/coordinates/0/18/0,geometry/coordinates/0/18/1,id,properties/alt_name,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:state,properties/addr:street,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,geometry/coordinates/0/19/0,geometry/coordinates/0/19/1,geometry/coordinates/0/20/0,geometry/coordinates/0/20/1,geometry/coordinates/0/21/0,geometry/coordinates/0/21/1,geometry/coordinates/0/22/0,geometry/coordinates/0/22/1,geometry/coordinates/0/23/0,geometry/coordinates/0/23/1,geometry/coordinates/0/24/0,geometry/coordinates/0/24/1,properties/phone,properties/website,properties/building:levels,properties/source:image,properties/sport,geometry/coordinates/0/25/0,geometry/coordinates/0/25/1,geometry/coordinates/0/26/0,geometry/coordinates/0/26/1,geometry/coordinates/0/27/0,geometry/coordinates/0/27/1,geometry/coordinates/0/28/0,geometry/coordinates/0/28/1,geometry/coordinates/0/29/0,geometry/coordinates/0/29/1,geometry/coordinates/0/30/0,geometry/coordinates/0/30/1,geometry/coordinates/0/31/0,geometry/coordinates/0/31/1,geometry/coordinates/0/32/0,geometry/coordinates/0/32/1,geometry/coordinates/0/33/0,geometry/coordinates/0/33/1,properties/opening_hours,properties/source,properties/smoking,properties/addr:country,properties/addr:unit,properties/indoor:level,properties/internet_access,properties/building:part,properties/construction,properties/construction:leisure,properties/description,properties/email,properties/operator,properties/ref:retrofitness,properties/opening_hours:covid19,geometry/coordinates/0/34/0,geometry/coordinates/0/34/1,geometry/coordinates/0/35/0,geometry/coordinates/0/35/1,geometry/coordinates/0/36/0,geometry/coordinates/0/36/1,geometry/coordinates/0/37/0,geometry/coordinates/0/37/1,geometry/coordinates/0/38/0,geometry/coordinates/0/38/1,geometry/coordinates/0/39/0,geometry/coordinates/0/39/1,geometry/coordinates/0/40/0,geometry/coordinates/0/40/1,geometry/coordinates/0/41/0,geometry/coordinates/0/41/1,geometry/coordinates/0/42/0,geometry/coordinates/0/42/1,geometry/coordinates/0/43/0,geometry/coordinates/0/43/1,geometry/coordinates/0/44/0,geometry/coordinates/0/44/1,geometry/coordinates/0/45/0,geometry/coordinates/0/45/1,geometry/coordinates/0/46/0,geometry/coordinates/0/46/1,geometry/coordinates/0/47/0,geometry/coordinates/0/47/1,geometry/coordinates/0/48/0,geometry/coordinates/0/48/1,geometry/coordinates/0/49/0,geometry/coordinates/0/49/1,geometry/coordinates/0/50/0,geometry/coordinates/0/50/1,geometry/coordinates/0/51/0,geometry/coordinates/0/51/1,geometry/coordinates/0/52/0,geometry/coordinates/0/52/1,geometry/coordinates/0/53/0,geometry/coordinates/0/53/1,geometry/coordinates/0/54/0,geometry/coordinates/0/54/1,geometry/coordinates/0/55/0,geometry/coordinates/0/55/1,geometry/coordinates/0/56/0,geometry/coordinates/0/56/1,geometry/coordinates/0/57/0,geometry/coordinates/0/57/1,geometry/coordinates/0/58/0,geometry/coordinates/0/58/1,geometry/coordinates/0/59/0,geometry/coordinates/0/59/1,properties/wheelchair,geometry/coordinates/0,geometry/coordinates/1,properties/fixme,properties/climbing,properties/wikidata,properties/amenity,properties/store,properties/branch,properties/level,properties/name:en
Feature,way/779695534,yes,fitness_centre,LA Fitness,Polygon,-75.0705373,40.1697772,-75.0704675,40.1697377,-75.0705945,40.1696068,-75.0705713,40.1695569,-75.0706032,40.1695242,-75.070272,40.1693355,-75.0702169,40.169392,-75.0701839,40.1693732,-75.0701446,40.1694135,-75.0700619,40.1693664,-75.06974,40.1696966,-75.0697791,40.1697331,-75.0697206,40.1697935,-75.0697534,40.1698121,-75.0697044,40.1698627,-75.0700924,40.1700823,-75.070151,40.1700219,-75.0702004,40.1700498,-75.0703202,40.1699263,way/779695534,,,,,,,LA Fitness,Q6457180,en:LA Fitness,-75.070367,40.1699528,-75.0705373,40.1697772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/779706818,yes,fitness_centre,Body Dynamics Fitness Center,Polygon,-75.0634006,40.1654859,-75.0631506,40.165341,-75.0628416,40.1656523,-75.0630917,40.1657972,-75.0634006,40.1654859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/779706818,,Huntingdon Valley,1810,19006,PA,East County Line Road,,,,,,,,,,,,,,,,+1-215-942-9500,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-22:00; Fr 05:00-21:00; Sa 07:00-17:00; Su 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/790223688,yes,fitness_centre,U Sports,Polygon,-75.3354697,40.1132366,-75.3352787,40.1132178,-75.3352233,40.1134746,-75.3354174,40.1134958,-75.3354697,40.1132366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/790223688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/824390447,yes,fitness_centre,Crossfit Montco,Polygon,-75.3106188,40.1413916,-75.3107958,40.1412174,-75.3106027,40.1411107,-75.3103881,40.1412584,-75.3106188,40.1413916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/824390447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/830415768,yes,fitness_centre,Yoga Path Studio,Polygon,-74.9430281,39.9674666,-74.9430463,39.967459,-74.943048,39.9674619,-74.9432032,39.9673993,-74.9432015,39.9673967,-74.9432136,39.967392,-74.9431608,39.9673138,-74.9431422,39.9673211,-74.9431375,39.9673138,-74.9430813,39.967334,-74.9430873,39.9673433,-74.9429914,39.9673828,-74.9430151,39.9674179,-74.9429987,39.9674238,-74.9430281,39.9674666,,,,,,,,,way/830415768,,,,,,,,,,,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/839996125,yes,fitness_centre,Sanktuary Yoga & Pilates Studio,Polygon,-75.2988263,40.2250547,-75.2986968,40.2251809,-75.2990006,40.2253634,-75.2991287,40.2252362,-75.2988263,40.2250547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/839996125,,,,,,,,,,,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/840004085,yes,fitness_centre,The Edge Fitness Clubs,Polygon,-75.1412775,40.214213,-75.1418079,40.2145279,-75.1421801,40.2141624,-75.1416498,40.2138475,-75.1412775,40.214213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/840004085,,Warrington,100,18976,PA,Easton Road,,,,,,,,,,,,,,,,+1 267 915 6330,https://www.theedgefitnessclubs.com/locations/pennsylvania/warrington/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/840299949,yes,fitness_centre,Planet Fitness,Polygon,-75.3750355,39.981124,-75.3746917,39.9808216,-75.3742712,39.9811023,-75.3746172,39.9814066,-75.3750355,39.981124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/840299949,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/841373796,yes,fitness_centre,Club Pilates,Polygon,-75.2289201,40.1882647,-75.2292154,40.1883956,-75.229254,40.1883448,-75.2289587,40.1882139,-75.2289201,40.1882647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/841373796,,Spring House,1105-D,19477,PA,North Bethlehem Pike,,,,,,,,,,,,,,,,+1-610-200-5591,,,,pilates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/846569212,yes,fitness_centre,barre3,Polygon,-75.4400231,40.0482861,-75.4398796,40.0483163,-75.4399378,40.0484782,-75.4400812,40.048448,-75.4400231,40.0482861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/846569212,,,,,,,,,,,,,,,,,,,,,,,,,,barre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/851320121,yes,fitness_centre,Planet Fitness,Polygon,-75.304537,39.9260499,-75.3051638,39.9258524,-75.305002,39.9255459,-75.3043752,39.9257413,-75.304537,39.9260499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/851320121,,Clifton Heights,5210,19018,PA,West Baltimore Avenue,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/864485973,yes,fitness_centre,Center Point Farms Fitness Center,Polygon,-75.3329383,40.1963342,-75.3328777,40.1962151,-75.3328508,40.1962211,-75.3328463,40.1962074,-75.3327925,40.1962228,-75.3328004,40.1962365,-75.3327802,40.1962443,-75.332843,40.1963624,-75.3329383,40.1963342,,,,,,,,,,,,,,,,,,,,,way/864485973,,Lansdale,,19446,PA,Center Point Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,Private Neighborhood Community Facility,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/886594339,yes,fitness_centre,Iron Sport Gym,Polygon,-75.2948955,39.8938127,-75.2946739,39.8936968,-75.2944766,39.8939191,-75.2946982,39.8940349,-75.2948955,39.8938127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/886594339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/891357101,yes,fitness_centre,Orangetheory Fitness,Polygon,-75.2838194,40.0932375,-75.2839026,40.0929987,-75.28377,40.0929766,-75.2836866,40.0932097,-75.2838194,40.0932375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/891357101,,Conshohocken,48B,19428,PA,East Ridge Pike,Orangetheory Fitness,Q25005163,en:Orangetheory Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/908912919,yes,fitness_centre,City Fitness Fishtown,Polygon,-75.1346099,39.9726737,-75.1346869,39.9725369,-75.1347131,39.9724902,-75.1344738,39.9724111,-75.1343705,39.9725947,-75.1345193,39.9726438,-75.1345896,39.972667,-75.1346099,39.9726737,,,,,,,,,,,,,,,,,,,,,,,way/908912919,,Philadelphia,1428,19125,PA,Frankford Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/908941277,yes,fitness_centre,Balance Studios,Polygon,-75.1348895,39.9706747,-75.1348905,39.9706293,-75.1345374,39.970625,-75.1345364,39.9706704,-75.1348895,39.9706747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/908941277,,Philadelphia,1314,19125,PA,Frankford Avenue,,,,,,,,,,,,,,,,,https://www.balancestudios.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Offers training in Gracie Jiu-Jitsu, Muay Thai and boxing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/965689202,,fitness_centre,Winchester Swim Club,Polygon,-75.0269655,40.0587933,-75.0283803,40.0587531,-75.0287316,40.0581261,-75.0282378,40.0581789,-75.0282539,40.0582404,-75.0272664,40.0583195,-75.0270942,40.0581525,-75.0269128,40.058323,-75.0270115,40.0584425,-75.0269655,40.0587933,,,,,,,,,,,,,,,,,,,way/965689202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/980875033,yes,fitness_centre,Retro Fitness,Polygon,-75.6760748,39.7129665,-75.6759055,39.7127122,-75.6758585,39.7127307,-75.6758299,39.7126877,-75.6758534,39.7126785,-75.6757611,39.7125399,-75.6753642,39.7126963,-75.6754587,39.7128383,-75.6754789,39.7128303,-75.6755914,39.7129993,-75.6755466,39.7130169,-75.6756298,39.7131418,-75.6760748,39.7129665,,,,,,,,,,,,,way/980875033,,,,,,,Retro Fitness,Q61994955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/989796586,yes,fitness_centre,Planet Fitness,Polygon,-75.3283476,39.8869964,-75.3287625,39.8873532,-75.3290092,39.8871816,-75.3285854,39.8868249,-75.3283476,39.8869964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/989796586,,Folsom,216,19033,PA,Macdade Boulevard,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/996191892,yes,fitness_centre,Esporta Fitness,Polygon,-74.9599607,40.0947034,-74.9597607,40.0945732,-74.9597542,40.0945693,-74.9597488,40.0945696,-74.9597378,40.0945701,-74.9597286,40.0945708,-74.959721,40.0945722,-74.9597172,40.0945756,-74.9596226,40.0945153,-74.9596211,40.0944948,-74.9595684,40.0944611,-74.9595612,40.094459,-74.9595563,40.0944576,-74.9595512,40.0944574,-74.9595461,40.094457,-74.9595386,40.094457,-74.959532,40.0944572,-74.9595268,40.0944574,-74.9595181,40.0944584,way/996191892,,Philadelphia,851,19154,PA,Franklin Mills Circle,Esporta Fitness,Q109354882,,-74.9595142,40.0944594,-74.9595078,40.0944616,-74.9595032,40.0944645,-74.9593768,40.0945782,-74.9593934,40.0945952,-74.9592689,40.0947051,,,,,,-74.9592654,40.0947096,-74.9592627,40.0947162,-74.9592615,40.0947203,-74.9592615,40.0947254,-74.9592611,40.0947316,-74.9592623,40.0947373,-74.9592654,40.0947421,-74.9592689,40.0947468,-74.959274,40.0947519,,,,,,,,,,,,,,,,-74.9593802,40.0948203,-74.9593829,40.0948537,-74.9595837,40.0949862,-74.95959,40.0949888,-74.959595,40.0949903,-74.9596001,40.0949921,-74.9596055,40.0949933,-74.9596137,40.0949939,-74.9596226,40.0949939,-74.9596312,40.0949933,-74.9596405,40.0949921,-74.9596499,40.0949894,-74.9596577,40.0949847,-74.9596616,40.0949811,-74.959667,40.0949766,-74.9596725,40.0949719,-74.9596764,40.094968,-74.9596798,40.0949636,-74.9596774,40.0949602,-74.9597085,40.0949399,-74.9597557,40.0949751,-74.9600155,40.0947314,-74.9599794,40.0947076,-74.9599813,40.0947046,-74.9599665,40.0946969,-74.9599607,40.0947034,,,,,,,,,,,
Feature,way/1017312091,,fitness_centre,Planet Fitness,Polygon,-74.9753312,40.1544932,-74.9752169,40.1544289,-74.9748886,40.1542436,-74.9746296,40.1545124,-74.9745888,40.1545549,-74.9749201,40.154741,-74.9750318,40.1548039,-74.9753312,40.1544932,,,,,,,,,,,,,,,,,,,,,,,way/1017312091,,Trevose,1856,19053,PA,Brownsville Road,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,+1-215-322-4490,https://www.planetfitness.com/gyms/trevose-pa/,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 00:00-24:00; Fr 00:00-21:00; Sa,Su 07:00-19:00",,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,
Feature,way/1021814644,yes,fitness_centre,Steelworks Strength Systems,Polygon,-75.1781717,39.9739991,-75.1779698,39.9739769,-75.1779596,39.9741435,-75.1781368,39.9741639,-75.1781717,39.9739991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/1021814644,,Philadelphia,2511,19130,PA,West Girard Avenue,,,,,,,,,,,,,,,,,https://steelworksstrength.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/1075515507,yes,fitness_centre,Sage Integrative Health Center;Craft Tea,Polygon,-75.1953295,40.0467267,-75.1952394,40.0466705,-75.1952043,40.0467034,-75.1952944,40.0467596,-75.1953295,40.0467267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way/1075515507,,,,,,,,,,,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/1095047732,yes,fitness_centre,,Polygon,-74.9519401,40.1051228,-74.9519252,40.105088,-74.9518994,40.1050279,-74.9518131,40.1050449,-74.9518023,40.105047,-74.9518456,40.1051488,-74.9519401,40.1051228,,,,,,,,,,,,,,,,,,,,,,,,,way/1095047732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/419851559,,fitness_centre,Sweat Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/419851559,,,,,,,,,,,,,,,,,,,,,,,,,,athletics,,,,,,,,,,,,,,,,,,,"Mo-Th 06:00-21:00; Fr 06:00-20:00; Sa,Su 08:00-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1798818,39.9511557,,,,,,,,
Feature,node/596245655,,fitness_centre,FitLife,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/596245655,,,7140,,,Germantown Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1904619,40.0593022,,,,,,,,
Feature,node/821195607,,fitness_centre,SoulCycle,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/821195607,,,,,,,SoulCycle,Q17084730,en:SoulCycle,,,,,,,,,,,,,,,,,cycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2904175,40.0087722,,,,,,,,
Feature,node/974695987,,fitness_centre,,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/974695987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4531905,40.0601291,,,,,,,,
Feature,node/1045940359,,fitness_centre,Dibellayoga,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/1045940359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.48874,40.0426511,,,,,,,,
Feature,node/1129804082,,fitness_centre,Passion for Fitness Personal Training,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/1129804082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.514502,40.1245025,,,,,,,,
Feature,node/1290897347,,fitness_centre,Club La Maison Health and Fitness Complex,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/1290897347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health & fitness complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4058916,40.0444375,,,,,,,,
Feature,node/1479246106,,fitness_centre,IBC Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/1479246106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1589992,39.9792388,,,,,,,,
Feature,node/1479246110,,fitness_centre,Temple University Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/1479246110,,Philadelphia,1416,19121,PA,Cecil B Moore Avenue,,,,,,,,,,,,,,,,,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1584188,39.9784726,,,,,,,,
Feature,node/2012634279,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2012634279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.8931677,40.1686552,,,,,,,,
Feature,node/2573863052,,fitness_centre,Philadelphia Sports Club,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2573863052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1718912,39.9617771,,,,,,,,
Feature,node/2623594619,,fitness_centre,LA Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2623594619,,Woodbury Heights,1006,08097,NJ,Mantua Pike,LA Fitness,Q6457180,en:LA Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1635707,39.8126383,,,,,,,,
Feature,node/2699315988,,fitness_centre,Go Vertical - Indoor Rock Climbing Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2699315988,,Philadelphia,950,19123,,Penn Street,,,,,,,,,,,,,,,,215-928-1800,http://www.govertical.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1349855,39.9629752,,,,,,,,
Feature,node/2703486512,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2703486512,,Warminster,860,18974,PA,West Street Road,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1041732,40.2071872,,,,,,,,
Feature,node/2718265372,,fitness_centre,Crossfit Love,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2718265372,,Philadelphia,941,19123,,North Front St,,,,,,,,,,,,,,,,267-687-2858,https://crossfitlove.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1376404,39.9639529,,,,,,,,
Feature,node/2814734792,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/2814734792,,Lansdale,751,19446,PA,Horsham Road,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,+1-267-421-5443,https://www.planetfitness.com/,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2415616,40.2470852,,,,,,,,
Feature,node/3077488501,,fitness_centre,Philadelphia Sports Club: Society Hill,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/3077488501,,Philadelphia,250,,,South 5th Street,,,,,,,,,,,,,,,,,https://www.philadelphiasportsclubs.com/clubs/society-hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,-75.1500719,39.9457547,,,,,,,,
